98,46.0,"[('average_q', 19.406903406290255), ('average_loss', 0.6341901857624341), ('n_updates', 3132)]"
99,83.0,"[('average_q', 20.02832600374971), ('average_loss', 0.6836267492361519), ('n_updates', 3215)]"
100,30.0,"[('average_q', 20.261936444551658), ('average_loss', 0.7035794086748438), ('n_updates', 3245)]"
101,56.0,"[('average_q', 20.675918026511585), ('average_loss', 0.7801660942310417), ('n_updates', 3301)]"
102,70.0,"[('average_q', 21.200803263722765), ('average_loss', 0.7593510183201635), ('n_updates', 3371)]"
103,23.0,"[('average_q', 21.367446107841676), ('average_loss', 0.7461008339592898), ('n_updates', 3394)]"
104,21.0,"[('average_q', 21.52220826717323), ('average_loss', 0.7615556323186428), ('n_updates', 3415)]"
105,36.0,"[('average_q', 21.794998088852733), ('average_loss', 0.8398300906391114), ('n_updates', 3451)]"
106,34.0,"[('average_q', 22.04388680752973), ('average_loss', 0.8645386344894787), ('n_updates', 3485)]"
107,26.0,"[('average_q', 22.231486008118157), ('average_loss', 0.8307399904878843), ('n_updates', 3511)]"
108,22.0,"[('average_q', 22.400959091722967), ('average_loss', 0.8267658263036813), ('n_updates', 3533)]"
109,28.0,"[('average_q', 22.60450046677691), ('average_loss', 0.8522922770749578), ('n_updates', 3561)]"
110,42.0,"[('average_q', 22.90378698012755), ('average_loss', 0.8723275644257925), ('n_updates', 3603)]"
111,33.0,"[('average_q', 23.15289295281169), ('average_loss', 0.971047730193902), ('n_updates', 3636)]"
112,70.0,"[('average_q', 23.654587756331424), ('average_loss', 0.8915626003134731), ('n_updates', 3706)]"
113,31.0,"[('average_q', 23.888859459485833), ('average_loss', 0.8558349008551815), ('n_updates', 3737)]"
114,64.0,"[('average_q', 24.342179450501487), ('average_loss', 0.8162206244858431), ('n_updates', 3801)]"
115,79.0,"[('average_q', 24.917546224463575), ('average_loss', 0.8019218164688018), ('n_updates', 3880)]"
116,51.0,"[('average_q', 25.284006600915145), ('average_loss', 0.778267720397948), ('n_updates', 3931)]"
117,31.0,"[('average_q', 25.506616924365822), ('average_loss', 0.8001114996069676), ('n_updates', 3962)]"
118,29.0,"[('average_q', 25.709923382557744), ('average_loss', 0.7591607471254023), ('n_updates', 3991)]"
119,77.0,"[('average_q', 26.256387728141437), ('average_loss', 0.8040992059132027), ('n_updates', 4068)]"
120,17.0,"[('average_q', 26.37376033428031), ('average_loss', 0.8696038890625761), ('n_updates', 4085)]"
121,63.0,"[('average_q', 26.82139129215884), ('average_loss', 0.8027354348902463), ('n_updates', 4148)]"
