55,0.0,"[('average_q', 0.3040376154902758), ('average_loss', 0.00676820277296909), ('n_updates', 1064)]"
56,0.0,"[('average_q', 0.31007632199884855), ('average_loss', 0.006451285200583301), ('n_updates', 1087)]"
57,0.0,"[('average_q', 0.3149308934644016), ('average_loss', 0.0068014388765517885), ('n_updates', 1110)]"
58,0.0,"[('average_q', 0.3223891018620366), ('average_loss', 0.0068824048684594935), ('n_updates', 1133)]"
59,0.0,"[('average_q', 0.3268763713259273), ('average_loss', 0.006392963771706513), ('n_updates', 1156)]"
60,0.0,"[('average_q', 0.3335598249340747), ('average_loss', 0.005650771985719236), ('n_updates', 1179)]"
61,0.0,"[('average_q', 0.33800580738186403), ('average_loss', 0.005812338624373468), ('n_updates', 1202)]"
62,1.0,"[('average_q', 0.34275427982079937), ('average_loss', 0.005168547430469927), ('n_updates', 1266)]"
63,0.0,"[('average_q', 0.349594572289263), ('average_loss', 0.005086189353980056), ('n_updates', 1289)]"
64,0.0,"[('average_q', 0.3564343157926093), ('average_loss', 0.004821483929914513), ('n_updates', 1312)]"
65,2.0,"[('average_q', 0.3584431826394689), ('average_loss', 0.004840945710664593), ('n_updates', 1405)]"
66,0.0,"[('average_q', 0.365567355317934), ('average_loss', 0.004929180026063177), ('n_updates', 1428)]"
67,0.0,"[('average_q', 0.372415232407419), ('average_loss', 0.005052977490253738), ('n_updates', 1451)]"
68,0.0,"[('average_q', 0.37817749427770775), ('average_loss', 0.005160432349437308), ('n_updates', 1474)]"
69,0.0,"[('average_q', 0.38254677018881345), ('average_loss', 0.00494503748569103), ('n_updates', 1497)]"
70,0.0,"[('average_q', 0.3885242834270723), ('average_loss', 0.005937818044899017), ('n_updates', 1520)]"
71,1.0,"[('average_q', 0.3836162436539986), ('average_loss', 0.004930637745946136), ('n_updates', 1580)]"
72,1.0,"[('average_q', 0.3856146969889345), ('average_loss', 0.005195917027040332), ('n_updates', 1644)]"
73,1.0,"[('average_q', 0.39819172821406973), ('average_loss', 0.0044991821783651), ('n_updates', 1708)]"
74,0.0,"[('average_q', 0.4043448806383792), ('average_loss', 0.005316373720624945), ('n_updates', 1731)]"
75,1.0,"[('average_q', 0.4147317320637935), ('average_loss', 0.005784910730354796), ('n_updates', 1795)]"
76,1.0,"[('average_q', 0.42531546201676196), ('average_loss', 0.005188851779710567), ('n_updates', 1859)]"
77,1.0,"[('average_q', 0.4226687610723536), ('average_loss', 0.005206698359729887), ('n_updates', 1913)]"
78,1.0,"[('average_q', 0.42281263936851077), ('average_loss', 0.005286716194693936), ('n_updates', 1977)]"
79,2.0,"[('average_q', 0.4134233509847461), ('average_loss', 0.005498090270197914), ('n_updates', 2080)]"
80,1.0,"[('average_q', 0.4141745848578336), ('average_loss', 0.006677718968035787), ('n_updates', 2132)]"
81,1.0,"[('average_q', 0.4190032849216051), ('average_loss', 0.006616247508826221), ('n_updates', 2196)]"
82,1.0,"[('average_q', 0.4205610432401982), ('average_loss', 0.005862968516888619), ('n_updates', 2252)]"
83,1.0,"[('average_q', 0.4227531261532064), ('average_loss', 0.006298068958855218), ('n_updates', 2316)]"
84,1.0,"[('average_q', 0.4277542043914666), ('average_loss', 0.005476071872398865), ('n_updates', 2380)]"
85,1.0,"[('average_q', 0.42878033098402707), ('average_loss', 0.0058668776000691675), ('n_updates', 2444)]"
86,1.0,"[('average_q', 0.42903175278996974), ('average_loss', 0.006759951565128297), ('n_updates', 2508)]"
87,1.0,"[('average_q', 0.42960366543901934), ('average_loss', 0.006345035804064271), ('n_updates', 2569)]"
88,1.0,"[('average_q', 0.42921452776131236), ('average_loss', 0.006310790332359594), ('n_updates', 2633)]"
89,1.0,"[('average_q', 0.4301974599928256), ('average_loss', 0.006276547723787516), ('n_updates', 2697)]"
90,1.0,"[('average_q', 0.4336130170505419), ('average_loss', 0.007122174675697973), ('n_updates', 2761)]"
91,2.0,"[('average_q', 0.43039586613566144), ('average_loss', 0.007282219022914472), ('n_updates', 2864)]"
92,0.0,"[('average_q', 0.4373370731488559), ('average_loss', 0.007203928055336637), ('n_updates', 2887)]"
93,1.0,"[('average_q', 0.43995921440011015), ('average_loss', 0.006862521900881998), ('n_updates', 2951)]"
94,1.0,"[('average_q', 0.4416641116028914), ('average_loss', 0.007362913799998792), ('n_updates', 3015)]"
95,1.0,"[('average_q', 0.44774727284187044), ('average_loss', 0.008242255979504742), ('n_updates', 3079)]"
96,1.0,"[('average_q', 0.4510253858807426), ('average_loss', 0.008051431348646132), ('n_updates', 3143)]"
97,1.0,"[('average_q', 0.46122393321022115), ('average_loss', 0.007824864419557096), ('n_updates', 3207)]"
98,1.0,"[('average_q', 0.46777140758382507), ('average_loss', 0.008809449059594972), ('n_updates', 3271)]"
99,1.0,"[('average_q', 0.47143432270634833), ('average_loss', 0.009155196737431037), ('n_updates', 3335)]"
100,1.0,"[('average_q', 0.47169261524518274), ('average_loss', 0.009857824729560222), ('n_updates', 3394)]"
101,1.0,"[('average_q', 0.47561429808822103), ('average_loss', 0.008181219265867831), ('n_updates', 3458)]"
102,1.0,"[('average_q', 0.4778552699860018), ('average_loss', 0.00790884690127716), ('n_updates', 3522)]"
103,2.0,"[('average_q', 0.47772116988912466), ('average_loss', 0.008656576639417178), ('n_updates', 3625)]"
104,1.0,"[('average_q', 0.48762175939440927), ('average_loss', 0.009762547011125423), ('n_updates', 3689)]"
105,1.0,"[('average_q', 0.4913573282911281), ('average_loss', 0.00914138229505099), ('n_updates', 3753)]"
