75,2.0,"[('average_q', 1.7565413426241479), ('average_loss', 0.015249317257929341), ('n_updates', 6560)]"
76,2.0,"[('average_q', 1.7864227759306401), ('average_loss', 0.016279870723501386), ('n_updates', 6663)]"
77,2.0,"[('average_q', 1.7968818492426881), ('average_loss', 0.018656069850971516), ('n_updates', 6766)]"
78,2.0,"[('average_q', 1.817201369585672), ('average_loss', 0.016994608254498514), ('n_updates', 6869)]"
79,3.0,"[('average_q', 1.8125899014007978), ('average_loss', 0.015947060422384914), ('n_updates', 6992)]"
80,3.0,"[('average_q', 1.7756342207458369), ('average_loss', 0.01856716572665852), ('n_updates', 7132)]"
81,3.0,"[('average_q', 1.7629827338493713), ('average_loss', 0.016058693212789514), ('n_updates', 7272)]"
82,2.0,"[('average_q', 1.7809830756459097), ('average_loss', 0.015332286963496098), ('n_updates', 7375)]"
83,3.0,"[('average_q', 1.7874891987366441), ('average_loss', 0.016344287422536255), ('n_updates', 7515)]"
84,3.0,"[('average_q', 1.813374954658352), ('average_loss', 0.016118826131349132), ('n_updates', 7642)]"
85,4.0,"[('average_q', 1.7606208320333394), ('average_loss', 0.015962231232244425), ('n_updates', 7817)]"
86,4.0,"[('average_q', 1.7148116360140453), ('average_loss', 0.015947715856316744), ('n_updates', 7992)]"
87,3.0,"[('average_q', 1.690788344574641), ('average_loss', 0.017538813066199564), ('n_updates', 8132)]"
88,3.0,"[('average_q', 1.7106095565819843), ('average_loss', 0.01676195714121508), ('n_updates', 8272)]"
89,2.0,"[('average_q', 1.7530967373326396), ('average_loss', 0.015569551905887923), ('n_updates', 8375)]"
90,3.0,"[('average_q', 1.7709043001935028), ('average_loss', 0.016040634165628998), ('n_updates', 8515)]"
91,2.0,"[('average_q', 1.8055915052692657), ('average_loss', 0.01780674854494189), ('n_updates', 8618)]"
92,3.0,"[('average_q', 1.8176996021399456), ('average_loss', 0.020456419831992475), ('n_updates', 8758)]"
93,3.0,"[('average_q', 1.8303153583914682), ('average_loss', 0.017383026309094537), ('n_updates', 8898)]"
94,3.0,"[('average_q', 1.8292312645002564), ('average_loss', 0.015735730520750862), ('n_updates', 9038)]"
95,3.0,"[('average_q', 1.8319876121844754), ('average_loss', 0.017135009944085032), ('n_updates', 9178)]"
96,3.0,"[('average_q', 1.803216725602481), ('average_loss', 0.016850001316610047), ('n_updates', 9318)]"
97,4.0,"[('average_q', 1.7596310182153367), ('average_loss', 0.017306805546936605), ('n_updates', 9493)]"
98,3.0,"[('average_q', 1.7753968496042738), ('average_loss', 0.01690091179086072), ('n_updates', 9633)]"
99,4.0,"[('average_q', 1.7373304319257774), ('average_loss', 0.014982632522931597), ('n_updates', 9808)]"
100,0.0,"[('average_q', 1.7638857661711056), ('average_loss', 0.014222032003189633), ('n_updates', 9831)]"
101,0.0,"[('average_q', 1.783688526790432), ('average_loss', 0.01546403811723627), ('n_updates', 9854)]"
102,2.0,"[('average_q', 1.8328569970804196), ('average_loss', 0.015687350467433105), ('n_updates', 9957)]"
103,0.0,"[('average_q', 1.8600538642605977), ('average_loss', 0.015591085152123568), ('n_updates', 9980)]"
104,0.0,"[('average_q', 1.8855490620122075), ('average_loss', 0.015245122826647698), ('n_updates', 10003)]"
105,3.0,"[('average_q', 1.8908741152677457), ('average_loss', 0.016785493622224954), ('n_updates', 10143)]"
106,3.0,"[('average_q', 1.909134561211622), ('average_loss', 0.01561179550761837), ('n_updates', 10283)]"
107,4.0,"[('average_q', 1.8608409069856688), ('average_loss', 0.015239112692429155), ('n_updates', 10458)]"
108,4.0,"[('average_q', 1.8223073367097427), ('average_loss', 0.013142713607969763), ('n_updates', 10633)]"
109,4.0,"[('average_q', 1.8029043393184738), ('average_loss', 0.016199924581996886), ('n_updates', 10808)]"
110,4.0,"[('average_q', 1.7833695151928024), ('average_loss', 0.01730416240108637), ('n_updates', 10983)]"
111,3.0,"[('average_q', 1.8216549367873098), ('average_loss', 0.015493184432039432), ('n_updates', 11123)]"
112,4.0,"[('average_q', 1.7874478246724097), ('average_loss', 0.015507813706025024), ('n_updates', 11298)]"
113,5.0,"[('average_q', 1.7515507246825086), ('average_loss', 0.014302364737917505), ('n_updates', 11506)]"
114,2.0,"[('average_q', 1.8064530858648082), ('average_loss', 0.015253178844095027), ('n_updates', 11609)]"
115,4.0,"[('average_q', 1.779603238104147), ('average_loss', 0.015845643442551797), ('n_updates', 11784)]"
116,4.0,"[('average_q', 1.757473814154647), ('average_loss', 0.015503032621222084), ('n_updates', 11959)]"
117,3.0,"[('average_q', 1.776166280469333), ('average_loss', 0.014988000150965818), ('n_updates', 12099)]"
118,4.0,"[('average_q', 1.7560802404763067), ('average_loss', 0.017452096340967786), ('n_updates', 12274)]"
119,4.0,"[('average_q', 1.7414627344086278), ('average_loss', 0.017007134441610977), ('n_updates', 12449)]"
120,4.0,"[('average_q', 1.7438569976336005), ('average_loss', 0.019917816803856448), ('n_updates', 12624)]"
121,4.0,"[('average_q', 1.76212687786461), ('average_loss', 0.01946830126127072), ('n_updates', 12799)]"
122,1.0,"[('average_q', 1.8188233512767467), ('average_loss', 0.019160497188398545), ('n_updates', 12863)]"
123,4.0,"[('average_q', 1.8150114642488533), ('average_loss', 0.016632293213416027), ('n_updates', 13038)]"
124,4.0,"[('average_q', 1.8285809287157873), ('average_loss', 0.01603663349861611), ('n_updates', 13213)]"
125,1.0,"[('average_q', 1.8932972100451817), ('average_loss', 0.015632982573343262), ('n_updates', 13277)]"
126,1.0,"[('average_q', 1.9427183339136334), ('average_loss', 0.016889822176734952), ('n_updates', 13341)]"
127,4.0,"[('average_q', 1.9416243874701293), ('average_loss', 0.01683118998181104), ('n_updates', 13516)]"
128,4.0,"[('average_q', 1.9524775933028773), ('average_loss', 0.017177143118368318), ('n_updates', 13691)]"
129,1.0,"[('average_q', 1.987321623630062), ('average_loss', 0.018705447433844252), ('n_updates', 13742)]"
130,1.0,"[('average_q', 2.0250914038812766), ('average_loss', 0.01844980230218003), ('n_updates', 13796)]"
131,1.0,"[('average_q', 2.055242580935325), ('average_loss', 0.016787717308292156), ('n_updates', 13851)]"
132,1.0,"[('average_q', 2.083558251923107), ('average_loss', 0.01605297806116257), ('n_updates', 13903)]"
133,1.0,"[('average_q', 2.1140064626399315), ('average_loss', 0.016117712944870695), ('n_updates', 13957)]"
134,1.0,"[('average_q', 2.1729962924367574), ('average_loss', 0.018831708622132116), ('n_updates', 14021)]"
135,5.0,"[('average_q', 2.1249420144923756), ('average_loss', 0.018994909474631116), ('n_updates', 14229)]"
136,5.0,"[('average_q', 2.0879682405054427), ('average_loss', 0.02258252108071069), ('n_updates', 14437)]"
137,1.0,"[('average_q', 2.140813774004895), ('average_loss', 0.023079399855787427), ('n_updates', 14501)]"
138,5.0,"[('average_q', 2.1257299843934945), ('average_loss', 0.021188970457487515), ('n_updates', 14709)]"
139,1.0,"[('average_q', 2.1698828466200357), ('average_loss', 0.02133050749941266), ('n_updates', 14773)]"
140,1.0,"[('average_q', 2.2252334945778434), ('average_loss', 0.01998134596739338), ('n_updates', 14837)]"
141,6.0,"[('average_q', 2.1656455295619423), ('average_loss', 0.019928226702163397), ('n_updates', 15076)]"
142,5.0,"[('average_q', 2.138339005496067), ('average_loss', 0.018712118388436824), ('n_updates', 15284)]"
143,5.0,"[('average_q', 2.116130964196075), ('average_loss', 0.02042020611814257), ('n_updates', 15492)]"
144,5.0,"[('average_q', 2.085815335526116), ('average_loss', 0.01975342395257251), ('n_updates', 15700)]"
145,1.0,"[('average_q', 2.1220665129195924), ('average_loss', 0.019858196122849666), ('n_updates', 15764)]"
146,5.0,"[('average_q', 2.097171603123617), ('average_loss', 0.021450133011671473), ('n_updates', 15972)]"
147,5.0,"[('average_q', 2.0870603516233057), ('average_loss', 0.023045961131055392), ('n_updates', 16180)]"
148,5.0,"[('average_q', 2.0707443482939594), ('average_loss', 0.019982573701206197), ('n_updates', 16388)]"
149,6.0,"[('average_q', 2.035728141209695), ('average_loss', 0.020998248814684536), ('n_updates', 16627)]"
150,6.0,"[('average_q', 2.0192146150318298), ('average_loss', 0.020198700772048214), ('n_updates', 16866)]"
151,5.0,"[('average_q', 2.0445982377705114), ('average_loss', 0.023039991507811258), ('n_updates', 17074)]"
152,3.0,"[('average_q', 2.1146603310596728), ('average_loss', 0.020686055663999746), ('n_updates', 17214)]"
153,3.0,"[('average_q', 2.166796714047661), ('average_loss', 0.022417657534939697), ('n_updates', 17354)]"
154,6.0,"[('average_q', 2.138633877903015), ('average_loss', 0.02346671268354918), ('n_updates', 17593)]"
155,6.0,"[('average_q', 2.106494551875663), ('average_loss', 0.024330947207382186), ('n_updates', 17832)]"
156,5.0,"[('average_q', 2.1176258009103255), ('average_loss', 0.021941757493029186), ('n_updates', 18040)]"
157,5.0,"[('average_q', 2.135068876672873), ('average_loss', 0.023999533900949693), ('n_updates', 18248)]"
158,5.0,"[('average_q', 2.1361847144712236), ('average_loss', 0.023627586927090653), ('n_updates', 18456)]"
159,5.0,"[('average_q', 2.152108853096201), ('average_loss', 0.02513832274827738), ('n_updates', 18664)]"
160,5.0,"[('average_q', 2.154779180274249), ('average_loss', 0.024029524422803903), ('n_updates', 18872)]"
161,6.0,"[('average_q', 2.0987153047928553), ('average_loss', 0.02314184169356777), ('n_updates', 19111)]"
162,5.0,"[('average_q', 2.10336394157757), ('average_loss', 0.021943592012912114), ('n_updates', 19319)]"
163,6.0,"[('average_q', 2.054289899168032), ('average_loss', 0.02111689836483478), ('n_updates', 19558)]"
164,5.0,"[('average_q', 2.0516314470040955), ('average_loss', 0.024242786851993586), ('n_updates', 19766)]"
165,5.0,"[('average_q', 2.077586224359525), ('average_loss', 0.022650747368660303), ('n_updates', 19974)]"
166,5.0,"[('average_q', 2.088020876880964), ('average_loss', 0.023116562351765138), ('n_updates', 20182)]"
167,6.0,"[('average_q', 2.049733314925958), ('average_loss', 0.029123287599066426), ('n_updates', 20421)]"
168,3.0,"[('average_q', 2.1258891483374596), ('average_loss', 0.025735994197291744), ('n_updates', 20561)]"
169,3.0,"[('average_q', 2.198571092360143), ('average_loss', 0.026785005001594916), ('n_updates', 20701)]"
170,5.0,"[('average_q', 2.2158509160267315), ('average_loss', 0.02485003564733946), ('n_updates', 20909)]"
171,2.0,"[('average_q', 2.2699329607468846), ('average_loss', 0.026774926072799674), ('n_updates', 21012)]"
172,3.0,"[('average_q', 2.3349520191608586), ('average_loss', 0.026837426780069517), ('n_updates', 21152)]"
173,6.0,"[('average_q', 2.265161383330225), ('average_loss', 0.02972179481850845), ('n_updates', 21391)]"
174,5.0,"[('average_q', 2.276451079362211), ('average_loss', 0.030325490155113752), ('n_updates', 21599)]"
175,2.0,"[('average_q', 2.3382171836781516), ('average_loss', 0.027374120608205234), ('n_updates', 21702)]"
176,5.0,"[('average_q', 2.3516270427427997), ('average_loss', 0.03448295362505616), ('n_updates', 21910)]"
177,3.0,"[('average_q', 2.4379309219852354), ('average_loss', 0.030690981401270512), ('n_updates', 22050)]"
178,5.0,"[('average_q', 2.4674848560414127), ('average_loss', 0.02916916498563869), ('n_updates', 22258)]"
179,1.0,"[('average_q', 2.5419579148026497), ('average_loss', 0.028823347055030264), ('n_updates', 22322)]"
180,5.0,"[('average_q', 2.5585922703699295), ('average_loss', 0.029085758525724877), ('n_updates', 22530)]"
181,5.0,"[('average_q', 2.5776276917679053), ('average_loss', 0.02925825014971887), ('n_updates', 22738)]"
182,5.0,"[('average_q', 2.5806242111317657), ('average_loss', 0.03474747954344739), ('n_updates', 22946)]"
183,2.0,"[('average_q', 2.6478402665186587), ('average_loss', 0.030275909215031586), ('n_updates', 23049)]"
184,5.0,"[('average_q', 2.6466360722183193), ('average_loss', 0.03301239735935569), ('n_updates', 23257)]"
185,5.0,"[('average_q', 2.6690837114370707), ('average_loss', 0.03067544698345524), ('n_updates', 23465)]"
186,5.0,"[('average_q', 2.680282774292363), ('average_loss', 0.030002835063127505), ('n_updates', 23675)]"
187,5.0,"[('average_q', 2.6835205839082326), ('average_loss', 0.027865346337590156), ('n_updates', 23883)]"
188,5.0,"[('average_q', 2.7015554517419047), ('average_loss', 0.029679297220458742), ('n_updates', 24091)]"
189,5.0,"[('average_q', 2.731497727440278), ('average_loss', 0.033433501454201445), ('n_updates', 24299)]"
190,5.0,"[('average_q', 2.7647798116471156), ('average_loss', 0.03075377294029719), ('n_updates', 24507)]"
191,3.0,"[('average_q', 2.8666801104822683), ('average_loss', 0.03331171619278713), ('n_updates', 24647)]"
192,5.0,"[('average_q', 2.8750013362598055), ('average_loss', 0.030260667548015152), ('n_updates', 24855)]"
193,5.0,"[('average_q', 2.837365444402131), ('average_loss', 0.0294148480164556), ('n_updates', 25063)]"
194,5.0,"[('average_q', 2.8557909704386613), ('average_loss', 0.02856409394540275), ('n_updates', 25271)]"
195,5.0,"[('average_q', 2.837626890165638), ('average_loss', 0.032589776703169725), ('n_updates', 25479)]"
196,1.0,"[('average_q', 2.859696224668395), ('average_loss', 0.03478943947343683), ('n_updates', 25543)]"
197,4.0,"[('average_q', 2.9233286623153556), ('average_loss', 0.03371111079294398), ('n_updates', 25718)]"
198,5.0,"[('average_q', 2.9079304859696626), ('average_loss', 0.036465810762740886), ('n_updates', 25926)]"
199,4.0,"[('average_q', 2.9674386888526416), ('average_loss', 0.030642780198928164), ('n_updates', 26101)]"
200,2.0,"[('average_q', 3.041160557388433), ('average_loss', 0.03566313420392421), ('n_updates', 26204)]"
201,4.0,"[('average_q', 3.101464660198097), ('average_loss', 0.03437562262105489), ('n_updates', 26379)]"
202,4.0,"[('average_q', 3.169211106678934), ('average_loss', 0.03545720000632614), ('n_updates', 26554)]"
203,5.0,"[('average_q', 3.157230354623898), ('average_loss', 0.03576131010261609), ('n_updates', 26762)]"
204,4.0,"[('average_q', 3.2047818211924413), ('average_loss', 0.03997054001118627), ('n_updates', 26937)]"
205,1.0,"[('average_q', 3.2687322891049067), ('average_loss', 0.03438122506455817), ('n_updates', 27001)]"
206,1.0,"[('average_q', 3.3313533720570465), ('average_loss', 0.03733934106373896), ('n_updates', 27065)]"
207,1.0,"[('average_q', 3.387825893518413), ('average_loss', 0.038268024616453594), ('n_updates', 27129)]"
208,1.0,"[('average_q', 3.4418071770634655), ('average_loss', 0.03648595964034001), ('n_updates', 27193)]"
209,1.0,"[('average_q', 3.4958322246985607), ('average_loss', 0.03740363746580501), ('n_updates', 27257)]"
210,2.0,"[('average_q', 3.5368264455746163), ('average_loss', 0.0332673380769794), ('n_updates', 27360)]"
211,4.0,"[('average_q', 3.5576241337286416), ('average_loss', 0.03682439823925004), ('n_updates', 27535)]"
212,4.0,"[('average_q', 3.5863656397578008), ('average_loss', 0.03402572252617581), ('n_updates', 27710)]"
213,5.0,"[('average_q', 3.5555519115188536), ('average_loss', 0.031120566077430602), ('n_updates', 27918)]"
214,4.0,"[('average_q', 3.603615279970807), ('average_loss', 0.03526866411871495), ('n_updates', 28093)]"
215,4.0,"[('average_q', 3.625157288094918), ('average_loss', 0.03405649279582139), ('n_updates', 28268)]"
216,5.0,"[('average_q', 3.51551095845186), ('average_loss', 0.03268088475933093), ('n_updates', 28476)]"
217,5.0,"[('average_q', 3.4711148347624716), ('average_loss', 0.03431846804735017), ('n_updates', 28684)]"
218,5.0,"[('average_q', 3.428395408503112), ('average_loss', 0.03787076451110657), ('n_updates', 28892)]"
